email_id,subject,participants,time,time_normalized,location,topic,processed_at
1981,Necessidade de remarcar,Rita Fernandes,amanha as 15h,2026-05-30T15:00:00,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:41:33.943181
5823,RE: Necessidade de remarcar,Professor Luis Almeida,amanha as 10h,2026-03-01T10:00:00,presencial - biblioteca,preparacao da apresentacao,2026-07-24T21:41:34.097110
1094,Re: Reuniao confirmada,Professora Ana Costa,,,presencial - gabinete de orientacao,Professora Ana Costa,2026-07-24T21:41:34.247018
3146,Re: Disponibilidade para reuniao,Professora Ana Costa,ao final do dia,,presencial - secretaria,avaliacao continua,2026-07-24T21:41:34.386403
4275,Fw: Entrega de relatorio,Gabinete de Estagios,,,,relatorio de progresso,2026-07-24T21:41:34.533888
315,RE: Pedido de reuniao,Conselho Pedagogico,ao final do dia,,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:41:34.696421
7426,Re: Remarcacao de reuniao,Prof. Ricardo Mendes,terca as 11h,2026-05-05T11:00:00,presencial - secretaria,distribuicao de servico docente,2026-07-24T21:41:34.857302
1215,Fw: Ponto de situacao,Secretaria Academica,ao final do dia,,presencial - sala B104,analise dos resultados dos estudantes,2026-07-24T21:41:35.012932
852,RE: Cancelamento de reuniao,Secretaria Academica,quinta as 16h,2026-03-19T16:00:00,remoto - zoom,Secretaria Academica,2026-07-24T21:41:35.158804
363,Fw: Imprevisto - credibilidade dos dados recolhidos,Professor Luis Almeida,,,presencial - laboratorio de informatica,credibilidade dos dados recolhidos,2026-07-24T21:41:35.317047
4721,Re: Indisponibilidade para a reuniao,Prof. Ricardo Mendes,,,presencial - gabinete de orientacao,Prof. Ricardo Mendes,2026-07-24T21:41:35.462664
1452,Re: Tudo certo para a reuniao,Professora Ana Costa,amanha as 15h,2026-05-06T15:00:00,remoto - zoom,submissao de artigo,2026-07-24T21:41:35.614803
5294,Re: Agendamento - planeamento de aulas,Miguel Santos,quinta as 16h,2026-02-12T16:00:00,presencial - secretaria,planeamento de aulas,2026-07-24T21:41:35.759990
6451,RE: Necessidade de remarcar,Joao Pereira,amanha as 10h,2026-02-19T10:00:00,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:41:35.980463
3023,Reuniao confirmada,Coordenacao de Mestrado,quarta a tarde,2026-05-27T12:00:00/2026-05-27T18:00:00,remoto - zoom,preparacao da defesa,2026-07-24T21:41:36.130443
4803,Fw: Documentacao em falta,Professora Ana Costa,,,,Professora Ana Costa,2026-07-24T21:41:36.271632
7757,RE: Informacao academica,Miguel Santos,,,,RE: Informacao academica,2026-07-24T21:41:36.417424
9317,Fw: Ponto de situacao,Professora Sofia Carvalho,,,remoto - zoom,distribuicao de servico docente,2026-07-24T21:41:36.595293
5931,RE: Indisponibilidade para a reuniao,Secretaria Academica,,,remoto - zoom,revisao bibliografica,2026-07-24T21:41:36.742240
9085,Fw: Indisponibilidade para a reuniao,Professora Ana Costa,amanha as 10h,2026-04-18T10:00:00,remoto - zoom,Fw: Indisponibilidade para a reuniao,2026-07-24T21:41:36.967274
6739,Re: Confirmacao - preparacao da defesa,Coordenacao de Mestrado,,,presencial - gabinete 3.12,preparacao da defesa,2026-07-24T21:41:37.107225
6622,Disponibilidade para reuniao,Diretor do Curso,terca as 11h,2026-03-10T11:00:00,presencial - sala 2.3,pedido de equivalencias,2026-07-24T21:41:37.240787
9458,Indisponibilidade para a reuniao,Conselho Pedagogico,,,remoto - zoom,Conselho Pedagogico,2026-07-24T21:41:37.389839
8719,RE: Tudo certo para a reuniao,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:41:37.524229
4665,Re: Marcacao de reuniao,Prof. Ricardo Mendes,dia 22 as 17h,2026-03-22T17:00:00,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:41:37.674926
8621,Re: Reuniao sem efeito,Professor Luis Almeida,antes do seminario,,remoto - zoom,processo de estagio,2026-07-24T21:41:37.824672
3108,Re: Indisponibilidade para a reuniao,Coordenacao de Mestrado,,,remoto - zoom,proposta de projeto,2026-07-24T21:41:37.974375
6700,Re: Tudo certo para a reuniao,Coordenacao de Mestrado,sexta as 14h30,2026-04-03T14:30:00,presencial - sala de reunioes do departamento,pedido de equivalencias,2026-07-24T21:41:38.133351
2662,Marcacao de reuniao,Secretaria Academica,,,presencial - gabinete 3.12,planeamento de aulas,2026-07-24T21:41:38.294741
2195,Fw: Reuniao sobre planeamento de aulas,Prof. Ricardo Mendes,dia 18 as 9h30,2026-03-18T09:30:00,remoto - zoom,planeamento de aulas,2026-07-24T21:41:38.462142
3985,Indisponibilidade para a reuniao,Ana Martins,,,remoto - zoom,Indisponibilidade para a reuniao,2026-07-24T21:41:38.690769
1031,Re: Documentacao em falta,Coordenacao de Mestrado,,,,proposta de projeto,2026-07-24T21:41:38.846591
9090,RE: Cancelamento de reuniao,Professora Sofia Carvalho,segunda de manha,2026-05-11T06:00:00/2026-05-11T12:00:00,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:41:38.998975
2612,Fw: Reuniao sem efeito,Professora Sofia Carvalho,,,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:41:39.171388
3900,RE: Confirmacao - processo de estagio,Prof. Ricardo Mendes,antes do seminario,,presencial - auditorio principal,processo de estagio,2026-07-24T21:41:39.388259
8509,RE: Pedido de reuniao,Professor Luis Almeida,dia 18 as 9h30,2026-03-18T09:30:00,presencial - secretaria,orientacao da dissertacao,2026-07-24T21:41:39.574809
5982,Remarcacao de reuniao,Professora Sofia Carvalho,,,presencial - sala 2.3,pedido de equivalencias,2026-07-24T21:41:39.738960
9892,Fw: Tudo certo para a reuniao,Gabinete de Estagios,dia 18 as 9h30,2026-04-18T09:30:00,presencial - sala 2.3,credibilidade dos dados recolhidos,2026-07-24T21:41:39.925573
3422,Marcacao de reuniao,Coordenacao de Mestrado,depois de almoco,,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:41:40.081049
2111,RE: Imprevisto - revisao do plano de trabalhos,Professora Sofia Carvalho,amanha as 10h,2026-03-24T10:00:00,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:41:40.236636
4537,RE: Reuniao sem efeito,Professora Ana Costa,,,presencial - sala 2.3,calendario de avaliacoes,2026-07-24T21:41:40.379558
7916,Fw: Imprevisto - proposta de projeto,Secretaria Academica,,,presencial - gabinete 3.12,proposta de projeto,2026-07-24T21:41:40.544655
6786,RE: Documentacao em falta,Professora Ana Costa,,,,validacao,2026-07-24T21:41:40.672604
3247,Re: Re: Marcacao de reuniao,Joao Pereira,,,presencial - laboratorio de informatica,submissao de artigo,2026-07-24T21:41:40.889460
3352,Fw: Indisponibilidade para a reuniao,Professora Ana Costa,,,remoto - zoom,Fw: Indisponibilidade para a reuniao,2026-07-24T21:41:41.035812
1636,Documentacao em falta,Professora Ana Costa,,,,proposta de projeto,2026-07-24T21:41:41.175293
6797,Re: Marcacao de reuniao,Carolina Silva,,,presencial - sala de reunioes do departamento,Carolina Silva,2026-07-24T21:41:41.296964
3571,Indisponibilidade para a reuniao,Diretor do Curso,durante a manha,2026-05-17T06:00:00/2026-05-17T12:00:00,presencial - gabinete da direcao,Diretor do Curso,2026-07-24T21:41:41.464904
9050,Re: Pedido de reuniao,Professora Sofia Carvalho,antes do seminario,,remoto - zoom,horarios do semestre,2026-07-24T21:41:41.617129
9335,RE: Cancelamento de reuniao,Professora Ana Costa,terca as 11h,2026-04-21T11:00:00,remoto - zoom,preparacao da apresentacao,2026-07-24T21:41:41.769354
6204,Fw: Cancelamento de reuniao,Secretaria Academica,,,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:41:41.918058
3585,Re: Agendamento - revisao bibliografica,Professora Sofia Carvalho,antes do seminario,,remoto - teams,revisao bibliografica,2026-07-24T21:41:42.145156
5991,RE: Imprevisto - analise dos resultados dos estudantes,Secretaria Academica,,,remoto - google meet,analise dos resultados dos estudantes,2026-07-24T21:41:42.291531
3417,RE: Reuniao sem efeito,Rita Fernandes,quinta as 16h,2026-04-02T16:00:00,remoto - zoom,submissao de artigo,2026-07-24T21:41:42.460361
5616,RE: Pedido de esclarecimento,Professora Ana Costa,,,,Professora Ana Costa,2026-07-24T21:41:42.605204
2017,Re: Cancelamento de reuniao,Secretaria Academica,depois da aula,,remoto - zoom,Secretaria Academica,2026-07-24T21:41:42.762569
2272,Fw: Cancelamento de reuniao,Professora Ana Costa,,,presencial - sala 2.3,analise dos resultados dos estudantes,2026-07-24T21:41:42.918009
7653,RE: Necessidade de remarcar,Professora Ana Costa,amanha as 15h,2026-04-28T15:00:00,presencial - sala B104,credibilidade dos dados recolhidos,2026-07-24T21:41:43.059249
3099,Disponibilidade para reuniao,Mariana Lopes,dia 22 as 17h,2026-05-22T17:00:00,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:41:43.210499
9017,Fw: Confirmacao - preparacao da defesa,Prof. Ricardo Mendes,,,remoto - google meet,preparacao da defesa,2026-07-24T21:41:43.374255
6435,Fw: Agendamento - revisao bibliografica,Professor Luis Almeida,depois de almoco,,remoto - teams,revisao bibliografica,2026-07-24T21:41:43.530576
7353,Pedido de reuniao,Secretaria Academica,,,remoto - google meet,proposta de projeto,2026-07-24T21:41:43.683146
4021,Re: Confirmado,Professora Sofia Carvalho,depois de almoco,,presencial - gabinete de orientacao,relatorio de progresso,2026-07-24T21:41:43.826577
9069,Reuniao sem efeito,Diretor do Curso,,,presencial - laboratorio de informatica,Diretor do Curso,2026-07-24T21:41:43.969380
5127,Fw: Cancelamento de reuniao,Miguel Santos,dia 18 as 9h30,2026-05-18T09:30:00,presencial - laboratorio de informatica,Miguel Santos,2026-07-24T21:41:44.121330
6135,Reuniao confirmada,Professor Luis Almeida,dia 18 as 9h30,2026-03-18T09:30:00,remoto - zoom,horarios do semestre,2026-07-24T21:41:44.259864
9492,Reuniao sobre credibilidade dos dados recolhidos,Professor Luis Almeida,sexta as 14h30,2026-05-15T14:30:00,presencial - gabinete da direcao,credibilidade dos dados recolhidos,2026-07-24T21:41:44.436811
7950,RE: Cancelamento de reuniao,Secretaria Academica,,,remoto - google meet,analise dos resultados dos estudantes,2026-07-24T21:41:44.604385
3212,Fw: Reuniao sobre calendario de avaliacoes,Diretor do Curso,na proxima semana,2026-04-27T00:00:00/2026-05-03T23:59:59,remoto - zoom,calendario de avaliacoes,2026-07-24T21:41:44.789002
3984,Fw: Re: Marcacao de reuniao,Secretaria Academica,quinta as 16h,2026-03-19T16:00:00,presencial - sala B104,planeamento de aulas,2026-07-24T21:41:45.014993
4850,Fw: Reuniao sem efeito,Mariana Lopes,,,presencial - biblioteca,coordenacao da unidade curricular,2026-07-24T21:41:45.164208
1186,RE: Imprevisto - validacao de atas,Conselho Pedagogico,,,remoto - google meet,validacao de atas,2026-07-24T21:41:45.383895
8218,Re: Cancelamento de reuniao,Joao Pereira,,,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:41:45.525453
7157,RE: Cancelamento de reuniao,Miguel Santos,,,presencial - sala 2.3,Miguel Santos,2026-07-24T21:41:45.676411
7010,Imprevisto - submissao de artigo,Professor Luis Almeida,,,presencial - sala 2.3,submissao de artigo,2026-07-24T21:41:45.830659
2014,RE: Marcacao de reuniao,Secretaria Academica,,,remoto - google meet,proposta de projeto,2026-07-24T21:41:45.989803
8250,Re: Re: Marcacao de reuniao,Professora Sofia Carvalho,depois de almoco,,remoto - google meet,acompanhamento pedagogico,2026-07-24T21:41:46.135287
7377,RE: Confirmacao - avaliacao continua,Mariana Lopes,,,presencial - sala B104,avaliacao continua,2026-07-24T21:41:46.289732
3867,Fw: Confirmado,Gabinete de Estagios,,,presencial - sala B104,Gabinete de Estagios,2026-07-24T21:41:46.428672
3003,Re: Confirmado,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:41:46.569246
3172,Re: Reuniao sem efeito,Coordenacao de Mestrado,dia 18 as 9h30,2026-04-18T09:30:00,remoto - zoom,Coordenacao de Mestrado,2026-07-24T21:41:46.721027
6051,Fw: Aviso aos estudantes,Rita Fernandes,,,,validacao,2026-07-24T21:41:46.855804
3730,RE: Reuniao confirmada,Professora Ana Costa,,,remoto - google meet,Professora Ana Costa,2026-07-24T21:41:46.995650
6848,Pedido de reuniao,Professora Sofia Carvalho,dia 22 as 17h,2026-03-22T17:00:00,presencial - gabinete de orientacao,horarios do semestre,2026-07-24T21:41:47.147581
7575,Reuniao confirmada,Conselho Pedagogico,terca as 11h,2026-05-26T11:00:00,presencial - gabinete da direcao,processo de estagio,2026-07-24T21:41:47.291197
3106,Re: Necessidade de remarcar,Professora Sofia Carvalho,durante a manha,2026-03-10T06:00:00/2026-03-10T12:00:00,remoto - zoom,horarios do semestre,2026-07-24T21:41:47.437618
5029,RE: Necessidade de remarcar,Miguel Santos,amanha as 10h,2026-04-20T10:00:00,remoto - zoom,preparacao da defesa,2026-07-24T21:41:47.587891
287,Marcacao de reuniao,Gabinete de Estagios,,,remoto - zoom,relatorio de progresso,2026-07-24T21:41:47.754223
3810,Re: Confirmacao - submissao de artigo,Conselho Pedagogico,,,presencial - laboratorio de informatica,submissao de artigo,2026-07-24T21:41:47.989733
6837,Aviso aos estudantes,Professor Luis Almeida,,,,Professor Luis Almeida,2026-07-24T21:41:48.137085
7721,Agendamento - distribuicao de servico docente,Mariana Lopes,durante a manha,2026-04-25T06:00:00/2026-04-25T12:00:00,remoto - teams,distribuicao de servico docente,2026-07-24T21:41:48.296287
2506,Fw: Necessidade de remarcar,Diretor do Curso,ao final do dia,,presencial - secretaria,submissao de artigo,2026-07-24T21:41:48.462364
3319,RE: Remarcacao de reuniao,Ana Martins,ao final do dia,,remoto - zoom,validacao de atas,2026-07-24T21:41:48.620639
6333,Re: Ponto de situacao,Miguel Santos,na proxima semana,2026-06-01T00:00:00/2026-06-07T23:59:59,presencial - auditorio principal,planeamento de aulas,2026-07-24T21:41:48.766255
3024,Fw: Cancelamento de reuniao,Rita Fernandes,,,remoto - zoom,Fw: Cancelamento de reuniao,2026-07-24T21:41:48.920011
4605,Re: Tudo certo para a reuniao,Secretaria Academica,durante a manha,2026-06-01T06:00:00/2026-06-01T12:00:00,presencial - sala 2.3,preparacao da apresentacao,2026-07-24T21:41:49.081637
1529,RE: Necessidade de remarcar,Joao Pereira,sexta as 14h30,2026-03-20T14:30:00,presencial - biblioteca,submissao de artigo,2026-07-24T21:41:49.237033
3030,Fw: Reuniao confirmada,Professor Luis Almeida,na proxima semana,2026-05-25T00:00:00/2026-05-31T23:59:59,remoto - zoom,pedido de equivalencias,2026-07-24T21:41:49.374332
6070,Fw: Atualizacao de processo,Diretor do Curso,,,,Diretor do Curso,2026-07-24T21:41:49.527242
7584,Fw: Reuniao sem efeito,Professora Ana Costa,,,remoto - zoom,submissao de artigo,2026-07-24T21:41:49.712204
9025,Re: Pedido de esclarecimento,Diretor do Curso,,,,Diretor do Curso,2026-07-24T21:41:49.865803
7365,Re: Indisponibilidade para a reuniao,Mariana Lopes,,,remoto - zoom,Mariana Lopes,2026-07-24T21:41:50.014604
6999,Fw: Reuniao confirmada,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:41:50.158821
1490,Fw: Remarcacao de reuniao,Secretaria Academica,,,remoto - teams,analise dos resultados dos estudantes,2026-07-24T21:41:50.336708
95,RE: Tudo certo para a reuniao,Coordenacao de Mestrado,antes do seminario,,presencial - auditorio principal,submissao de artigo,2026-07-24T21:41:50.493943
3088,Fw: Confirmacao - orientacao da dissertacao,Prof. Ricardo Mendes,,,remoto - zoom,orientacao da dissertacao,2026-07-24T21:41:50.655823
6014,Fw: Marcacao de reuniao,Gabinete de Estagios,,,presencial - gabinete de orientacao,planeamento de aulas,2026-07-24T21:41:50.821999
2110,Re: Reuniao sobre horarios do semestre,Prof. Ricardo Mendes,segunda de manha,2026-02-09T06:00:00/2026-02-09T12:00:00,remoto - zoom,horarios do semestre,2026-07-24T21:41:50.971075
281,Tudo certo para a reuniao,Diretor do Curso,,,remoto - zoom,Diretor do Curso,2026-07-24T21:41:51.101621
9527,Re: Indisponibilidade para a reuniao,Secretaria Academica,dia 18 as 9h30,2026-04-18T09:30:00,remoto - google meet,Secretaria Academica,2026-07-24T21:41:51.255420
3207,Fw: Re: Marcacao de reuniao,Rita Fernandes,amanha as 10h,2026-04-12T10:00:00,remoto - google meet,analise dos resultados dos estudantes,2026-07-24T21:41:51.476052
2632,Fw: Indisponibilidade para a reuniao,Carolina Silva,,,remoto - zoom,Fw: Indisponibilidade para a reuniao,2026-07-24T21:41:51.640967
1007,RE: Tudo certo para a reuniao,Rita Fernandes,antes do seminario,,remoto - zoom,planeamento de aulas,2026-07-24T21:41:51.801914
2938,RE: Reuniao confirmada,Professora Sofia Carvalho,3.12,2026-03-17T03:12:00,presencial - gabinete 3.12,Professora Sofia Carvalho,2026-07-24T21:41:51.944718
2387,Confirmado,Professor Luis Almeida,,,presencial - gabinete da direcao,Professor Luis Almeida,2026-07-24T21:41:52.083101
7641,Re: Confirmacao - revisao bibliografica,Professora Sofia Carvalho,,,remoto - zoom,revisao bibliografica,2026-07-24T21:41:52.220589
3515,Re: Confirmado,Coordenacao de Mestrado,,,remoto - zoom,Coordenacao de Mestrado,2026-07-24T21:41:52.358178
4230,Fw: Reuniao sobre pedido de equivalencias,Prof. Ricardo Mendes,durante a manha,2026-03-05T06:00:00/2026-03-05T12:00:00,remoto - zoom,pedido de equivalencias,2026-07-24T21:41:52.516307
214,Re: Confirmacao - processo de estagio,Professora Sofia Carvalho,quinta as 16h,2026-06-04T16:00:00,presencial - secretaria,processo de estagio,2026-07-24T21:41:52.669145
6059,Re: Tudo certo para a reuniao,Coordenacao de Mestrado,durante a manha,2026-03-16T06:00:00/2026-03-16T12:00:00,remoto - google meet,preparacao da apresentacao,2026-07-24T21:41:52.835665
6595,Re: Reuniao sem efeito,Prof. Ricardo Mendes,,,remoto - google meet,Prof. Ricardo Mendes,2026-07-24T21:41:52.979038
2759,Re: Reuniao sobre calendario de avaliacoes,Mariana Lopes,sexta as 14h30,2026-05-15T14:30:00,presencial - gabinete da direcao,calendario de avaliacoes,2026-07-24T21:41:53.142793
7503,Re: Imprevisto - pedido de equivalencias,Joao Pereira,,,presencial - biblioteca,pedido de equivalencias,2026-07-24T21:41:53.299925
591,Fw: Tudo certo para a reuniao,Prof. Ricardo Mendes,3.12,2026-04-18T03:12:00,presencial - gabinete 3.12,Prof. Ricardo Mendes,2026-07-24T21:41:53.434944
771,Documentacao em falta,Secretaria Academica,,,,Secretaria Academica,2026-07-24T21:41:53.579817
7109,Indisponibilidade para a reuniao,Professora Ana Costa,amanha as 15h,2026-02-10T15:00:00,presencial - gabinete 3.12,avaliacao continua,2026-07-24T21:41:53.737850
5382,Fw: Necessidade de remarcar,Professora Sofia Carvalho,segunda de manha,2026-03-16T06:00:00/2026-03-16T12:00:00,presencial - sala B104,relatorio de progresso,2026-07-24T21:41:53.884844
